"steam_appid","name","developers","publishers","categories","genres","required_age","n_achievements","platforms","is_released","release_date","additional_content","total_reviews","total_positive","total_negative","review_score","review_score_desc","positive_percentual","metacritic","is_free","price_initial..USD.","Single.player","Family.Sharing","Steam.Achievements","In.App.Purchases","Steam.Trading.Cards","Steam.Cloud","Partial.Controller.Support","Multi.player","PvP","Shared.Split.Screen.PvP","Co.op","Shared.Split.Screen.Co.op","Remote.Play.Together","Full.controller.support","Online.PvP","Tracked.Controller.Support","VR.Only","Steam.Leaderboards","Shared.Split.Screen","Online.Co.op","Stats","Steam.Workshop","Remote.Play.on.TV","Captions.available","MMO","Cross.Platform.Multiplayer","Commentary.available","LAN.PvP","Includes.level.editor","VR.Supported","VR.Support","Remote.Play.on.Phone","Remote.Play.on.Tablet","Valve.Anti.Cheat.enabled","LAN.Co.op","Includes.Source.SDK","SteamVR.Collectibles","HDR.available","Steam.Turn.Notifications","Steam.Timeline","Adventure","Casual","Free.To.Play","Simulation","Nudity","Strategy","Indie","Action","RPG","Sports","Early.Access","Massively.Multiplayer","Racing","Violent","Gore","Design...Illustration","Sexual.Content","Audio.Production","Education","Software.Training","Utilities","Animation...Modeling","Web.Publishing","Game.Development","Photo.Editing","Accounting","windows","mac","linux","num_ac"
965810,"Kara no Shojo","['Innocent Grey']","['MangaGamer']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2018-10-22 0:00:00","[]",160,139,21,8,"Very Positive",86.9,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2712550,"The Shell Part II: Purgatorio","['Innocent Grey']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Simulation']",0,0,"['windows']",TRUE,"2024-04-18 0:00:00","[]",45,45,0,7,"Positive",100,0,FALSE,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2680250,"Holy Maid Academy","['Liquid']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-04-01 0:00:00","[]",3,1,2,0,"3 user reviews",33.3,0,FALSE,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2668840,"Kagura Genesis: Kuon's Story","['Debonosu Works']","['Shiravune']","['Single-player', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'RPG', 'Strategy']",0,0,"['windows']",TRUE,"2024-01-25 0:00:00","[]",0,0,0,0,"No user reviews",0,0,FALSE,14.99,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2626240,"Saving Mrs. Hinako","['Studio Pork']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2024-03-11 0:00:00","[]",13,11,2,7,"Positive",84.6,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2614070,"NUKITASHI 2","['Qruppo']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2024-02-15 0:00:00","[]",41,41,0,7,"Positive",100,0,FALSE,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2579430,"Ego's Spark","['Satsuki']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-02-19 0:00:00","[]",2,2,0,0,"2 user reviews",100,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2553910,"Amazing Grace -What color is your attribute?-","['Cabbage Soft']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-04-25 0:00:00","[]",10,7,3,6,"Mostly Positive",70,0,FALSE,34.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2552410,"Liminal Border Part I","['Purple Software']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-11-13 0:00:00","[]",14,14,0,7,"Positive",100,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2552420,"Tenioha! feat. Mami","['rootnuko+H']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-10-29 0:00:00","[]",6,6,0,0,"6 user reviews",100,0,FALSE,16.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2544760,"Kuroinu 2 Redux","['Liquid']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-11-06 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1066630,"Master Magistrate","['IRODORI']","['Shiravune']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Adventure']",0,24,"['windows']",TRUE,"2020-06-12 0:00:00","[]",45,43,2,7,"Positive",95.6,0,FALSE,29.99,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2879090,"NYO-NIN-JIMA -My New Life in Charge of a Tropical Island-","['PacoPaco Soft']","['Shiravune']","['Single-player', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-06-24 0:00:00","[]",2,2,0,0,"2 user reviews",100,0,FALSE,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1934900,"My Slow Life with the Princess Knight and Her Devoted Handmaiden","['Waffle']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Simulation']",0,0,"['windows']",TRUE,"2023-12-14 0:00:00","[]",10,9,1,7,"Positive",90,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1934910,"Kunado Chronicles","['Purple Software']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2023-04-06 0:00:00","[]",18,16,2,7,"Positive",88.9,0,FALSE,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1839360,"Dawn of Kagura: Keika's Story","['Debonosu Works']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Strategy']",0,0,"['windows']",TRUE,"2022-01-07 0:00:00","[]",2,2,0,0,"2 user reviews",100,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1839340,"Dawn of Kagura: Hatsuka's Story","['Debonosu Works']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Strategy']",0,0,"['windows']",TRUE,"2022-01-07 0:00:00","[]",0,0,0,0,"No user reviews",0,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1839350,"Dawn of Kagura: Natsu's Story","['Debonosu Works']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Strategy']",0,0,"['windows']",TRUE,"2022-01-07 0:00:00","[]",4,4,0,0,"4 user reviews",100,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1823320,"The Voluptuous DEMON QUEEN and our Shoebox Apartment Life","['ORCSOFT']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2021-12-23 0:00:00","[]",12,10,2,7,"Positive",83.3,0,FALSE,15.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1805250,"Bikini Tits","['Apadash']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2021-12-16 0:00:00","[]",4,4,0,0,"4 user reviews",100,0,FALSE,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1805260,"Mommy-Goddess of Unconditional Love ~Wow, You Sure Gave It Your All Out There!~","['Appetite']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2021-12-16 0:00:00","[]",5,4,1,0,"5 user reviews",80,0,FALSE,24.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1467780,"Geminism","['CRAFTWORK']","['Shiravune']","['Single-player']","['Adventure']",0,0,"['windows']",FALSE,"Not Released","[]",0,0,0,0,"No user reviews",0,0,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1465050,"HaremKingdom","['Smee']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Simulation']",0,0,"['windows']",TRUE,"2021-10-25 0:00:00","[]",46,38,8,7,"Positive",82.6,0,FALSE,29.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3296790,"The Shell Part III: Paradiso","['Innocent Grey']","['Shiravune']","['Single-player', 'Steam Cloud']","['Adventure', 'Simulation']",0,0,"['windows']",FALSE,"Not Released","[]",0,0,0,0,"No user reviews",0,0,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2307160,"Yukiiro Sign","['Wonder Fool']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-03-23 0:00:00","[]",2,2,0,0,"2 user reviews",100,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2261240,"Nope Nope Nope Nurses","['Dark One!']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-01-19 0:00:00","[]",27,25,2,7,"Positive",92.6,0,FALSE,11.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2258770,"The Shell Part I: Inferno","['Innocent Grey']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-07-27 0:00:00","[]",73,69,4,8,"Very Positive",94.5,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2825300,"AMANATSU ~Perfect Edition~","['AZARASHI SOFTWARE']","['Shiravune']","['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Casual']",0,7,"['windows']",TRUE,"2024-05-16 0:00:00","[]",25,24,1,7,"Positive",96,0,FALSE,19.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2743760,"Real Anime Situation! DT","['Jitaku Studio']","['Shiravune']","['Single-player']","['Adventure', 'Casual']",0,0,"['windows']",FALSE,"Not Released","[]",0,0,0,0,"No user reviews",0,0,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2739700,"Taimanin Yukikaze","['Lilith']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-04-29 0:00:00","[]",15,14,1,7,"Positive",93.3,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2737970,"Mashiroiro Symphony HD -Love is Pure White-","['Palette']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-05-01 0:00:00","[]",30,25,5,7,"Positive",83.3,0,FALSE,39.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2737980,"Mashiroiro Symphony HD -Sana Edition-","['Palette']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-05-01 0:00:00","[]",23,22,1,7,"Positive",95.7,0,FALSE,29.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2730350,"Liminal Border Part II","['Purple Software']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-03-06 0:00:00","[]",12,12,0,7,"Positive",100,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372300,"Iwaihime","['DMM GAMES']","['Shiravune']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Simulation']",0,12,"['windows']",TRUE,"2020-10-23 0:00:00","['Iwaihime - Extra Chapter: Musubihime']",180,151,29,8,"Very Positive",83.9,0,FALSE,29.99,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1368010,"Primal Hearts 2","['Marmalade']","['Shiravune']","['Single-player']","['Adventure']",0,0,"['windows']",FALSE,"Not Released","[]",0,0,0,0,"No user reviews",0,0,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359400,"Primal Hearts","['Marmalade']","['Shiravune']","['Single-player']","['Adventure']",0,0,"['windows']",FALSE,"Not Released","[]",0,0,0,0,"No user reviews",0,0,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1357840,"Salthe","['Soiree']","['Shiravune']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,8,"['windows']",TRUE,"2020-09-15 0:00:00","['Salthe - Vocal Collection']",32,23,9,6,"Mostly Positive",71.9,0,FALSE,14.99,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1127540,"Eden's Ritter - Paladins of Ecstasy","['Waffle']","['Shiravune']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,22,"['windows']",TRUE,"2020-07-31 0:00:00","[]",34,29,5,7,"Positive",85.3,0,FALSE,29.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1709590,"HoneyHoneyHoney!","['Ouchi Jikan']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2021-08-22 0:00:00","[]",19,17,2,7,"Positive",89.5,0,FALSE,29.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1610290,"Chihiro Himukai Always Walks Away","['SMILE']","['Shiravune']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,8,"['windows']",TRUE,"2021-07-27 0:00:00","['Chihiro Himukai Always Walks Away - Soundtrack']",41,39,2,7,"Positive",95.1,0,FALSE,19.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2375180,"Hypno-Mart","['Appetite']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-04-24 0:00:00","[]",5,1,4,0,"5 user reviews",20,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2375190,"Queen of the Otaku: THERE CAN ONLY BE ONE","['Appetite']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-07-17 0:00:00","[]",0,0,0,0,"No user reviews",0,0,FALSE,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2361690,"Succubus Sessions: Mami Mamiya's Sweet Slice of Hell","['Argonauts', 'MOONSTONE']","['Shiravune']","['Single-player', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-11-30 0:00:00","[]",4,3,1,0,"4 user reviews",75,0,FALSE,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2361700,"Destiny Star Girlfriend","['mirai']","['Shiravune']","['Single-player', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-12-13 0:00:00","[]",12,12,0,7,"Positive",100,0,FALSE,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2361740,"Destiny Star Girlfriend 2","['mirai']","['Shiravune']","['Single-player', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-10-28 0:00:00","[]",8,7,1,0,"8 user reviews",87.5,0,FALSE,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2361750,"Destiny Star Girlfriend 3","['mirai']","['Shiravune']","['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows']",TRUE,"2024-10-28 0:00:00","[]",5,5,0,0,"5 user reviews",100,0,FALSE,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2361760,"Real Anime Situation! 2","['Jitaku Studio']","['Shiravune']","['Single-player', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2024-06-24 0:00:00","[]",6,6,0,0,"6 user reviews",100,0,FALSE,24.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2348170,"Kuroinu Redux","['Liquid']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2023-05-18 0:00:00","[]",45,27,18,5,"Mixed",60,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1566840,"Eden's Ritter 1:2 - Priestess of Pleasure","['Waffle']","['Shiravune']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure']",0,0,"['windows']",TRUE,"2021-05-14 0:00:00","[]",16,14,2,7,"Positive",87.5,0,FALSE,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
